ACCOUNT,ACCOUNT,HOUSE_NO,STREET_DIR,STREET_NAM,STREET_SFX,STR_POST_D,STR_UNIT_T,STR_UNIT_N,ADDRESS,2005 Closed Violations Count,2005 Average Days to Close Violation,2007 Closed Violations Count,2007 Average Days to Close Violation,2008 Closed Violations Count,2008 Average Days to Close Violation,2009 Closed Violations Count,2009 Average Days to Close Violation,2010 Closed Violations Count,2010 Average Days to Close Violation,2011 Closed Violations Count,2011 Average Days to Close Violation,2012 Closed Violations Count,2012 Average Days to Close Violation,2013 Closed Violations Count,2013 Average Days to Close Violation,2014 Closed Violations Count,2014 Average Days to Close Violation,2015 Closed Violations Count,2015 Average Days to Close Violation,2016 Closed Violations Count,2016 Average Days to Close Violation,2017 Closed Violations Count,2017 Average Days to Close Violation,2018 Closed Violations Count,2018 Average Days to Close Violation,Total Closed Violations Count,Total Average Days to Close Violation,2013 Active Permit Count,2013 Active Permit Sum,2014 Active Permit Count,2014 Active Permit Sum,2015 Active Permit Count,2015 Active Permit Sum,2016 Active Permit Count,2016 Active Permit Sum,2017 Active Permit Count,2017 Active Permit Sum,2018 Active Permit Count,2018 Active Permit Sum,Total Active Permit Count,Total Active Permit Sum,2013 Completed Permits Count,2013 Completed Permit Sum,2014 Completed Permit Count,2014 Completed Permit Sum,2015 Completed Permit Count,2015 Completed Permit Sum,2016 Completed Permit Count,2016 Completed Permit Sum,2017 Completed Count Count,2017 Completed Permit Sum,2018 Completed Permit Count,2018 Completed Permit Sum,Total Completed Permit Count,Total Completed Permit Sum,1999 Open Code Violations,2000 Open Code Violations,2005 Open Code Violations,2007 Open Code Violations,2008 Open Code Violations,2009 Open Code Violations,2010 Open Code Violations,2011 Open Code Violations,2012 Open Code Violations,2013 Open Code Violations,2014 Open Code Violations,2015 Open Code Violations,2016 Open Code Violations,2017 Open Code Violations,2018 Open Code Violations,Total Open Code Violations
3373548300000,3373548300000,535,,WOODWARD,ST,,,,535 WOODWARD ST,0,0,0,0,0,0,1,17,0,0,0,0,2,17.5,0,0,2,0,1,0,0,0,1,0,0,0,7,7.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3373568500000,3373568500000,503,,GREEN,ST,,,,503 GREEN ST,0,0,1,13,1,7,1,13,0,0,0,0,1,160,1,33,1,3,5,84.8,6,6.333333333,4,18.25,1,126,22,40.45454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373569100000,3373569100000,428,,GREEN,ST,,,,428 GREEN ST,0,0,1,52,1,35,0,0,0,0,0,0,1,21,0,0,0,0,1,33,0,0,1,0,0,0,5,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373572100000,3373572100000,702,S,DUKE,ST,,,,702 S DUKE ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373572300000,3373572300000,556,,DAUPHIN,ST,,,,556 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,0,0.00,1,"3,067.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"3,067.00",,,,,,,,,,,,,,,,
3373584800000,3373584800000,411,E,STRAWBERRY,ST,,,,411 E STRAWBERRY ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,1,"7,600.00",0,0.00,1,"7,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373587200000,3373587200000,411,,CHESTER,ST,,,,411 CHESTER ST,0,0,1,7,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373590800000,3373590800000,426,,GREEN,ST,,,,426 GREEN ST,0,0,1,9,1,10,1,64,1,15,0,0,11,0,9,22,1,15,0,0,0,0,1,0,0,0,26,11.96153846,0,0.00,0,0.00,0,0.00,0,0.00,1,"5,601.00",0,0.00,1,"5,601.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
3373602400000,3373602400000,420,E,STRAWBERRY,ST,,,,420 E STRAWBERRY ST,0,0,2,36.5,1,17,1,5,2,6.5,2,20.5,0,0,0,0,2,27.5,0,0,0,0,0,0,0,0,10,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3373641800000,3373641800000,516,,WOODWARD,ST,,,,516 WOODWARD ST,0,0,0,0,0,0,2,36.5,0,0,2,11.5,2,7,1,23,5,2.8,0,0,1,32,0,0,0,0,13,13.76923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373649500000,3373649500000,501 1/,,GREEN,ST,,,,501 1/2 GREEN ST,0,0,1,13,0,0,1,13,3,12.66666667,1,7,3,56.66666667,0,0,2,50,1,81,1,14,1,0,0,0,14,31.14285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3373656000000,3373656000000,545,,HOWARD,AVE,,,,545 HOWARD AVE,0,0,0,0,0,0,0,0,2,373.5,1,30,0,0,0,0,0,0,0,0,0,0,1,55,0,0,4,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3373679900000,3373679900000,533,,WOODWARD,ST,,,,533 WOODWARD ST,0,0,0,0,2,10,0,0,0,0,0,0,3,34.33333333,0,0,1,0,1,21,1,33,0,0,0,0,8,22.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373688400000,3373688400000,409,,CHESTER,ST,,,,409 CHESTER ST,0,0,0,0,0,0,0,0,2,47.5,2,14,0,0,4,35,2,10.5,4,206.75,4,12.25,0,0,0,0,18,64.44444444,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"30,000.00",0,0.00,0,0.00,1,"30,000.00",,,,,,,,,,,,,,,,
3373692100000,3373692100000,424,,GREEN,ST,,,,424 GREEN ST,0,0,2,17,0,0,0,0,0,0,0,0,1,111,1,16,0,0,1,33,0,0,1,0,0,0,6,32.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373734300000,3373734300000,552,,DAUPHIN,ST,,,,552 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373740700000,3373740700000,501,,GREEN,ST,,,,501 GREEN ST,0,0,0,0,0,0,0,0,1,1941,0,0,1,22,3,84.33333333,2,72.5,5,21,12,52.08333333,1,0,0,0,25,123.64,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,235.00",1,"1,235.00",2,"51,965.00",0,0.00,0,0.00,0,0.00,1,375.00,0,0.00,3,"52,340.00",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
3373743000000,3373743000000,514,,WOODWARD,ST,,,,514 WOODWARD ST,0,0,6,15.16666667,4,19.75,2,19.5,0,0,0,0,2,33,0,0,1,28,1,0,0,0,0,0,0,0,16,18.9375,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,070.00",0,0.00,1,"2,070.00",,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3373760800000,3373760800000,520,,NORTH,ST,,,,520 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373767500000,3373767500000,543,,HOWARD,AVE,,,,543 HOWARD AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,1,61,0,0.00,0,0.00,0,0.00,1,"1,000.00",0,0.00,0,0.00,1,"1,000.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3373793300000,3373793300000,422,,GREEN,ST,,,,422 GREEN ST,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373801400000,3373801400000,422,E,STRAWBERRY,ST,,,,422 E STRAWBERRY ST,0,0,2,57,2,10.5,0,0,1,20,0,0,1,41,1,8,1,45,0,0,0,0,0,0,0,0,8,31.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373811600000,3373811600000,531,,WOODWARD,ST,,,,531 WOODWARD ST,0,0,0,0,0,0,2,15.5,1,5,0,0,2,23,2,16,3,14.66666667,9,123.4444444,0,0,2,6,0,0,21,61,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"3,000.00",0,0.00,0,0.00,1,"3,000.00",,,,,,,,,,,,,,,,
3373820200000,3373820200000,407,,CHESTER,ST,,,,407 CHESTER ST,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,59,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,920.00",1,"2,920.00",,,,,,,,,,,,,,,,
3373844300000,3373844300000,512,,WOODWARD,ST,,,,512 WOODWARD ST,0,0,2,11.5,2,17,0,0,1,39,0,0,1,104,1,26,0,0,0,0,1,127,0,0,1,67,9,46.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373855800000,3373855800000,550,,DAUPHIN,ST,,,,550 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,1,18,2,25,0,0,1,0,1,0,0,0,1,70,0,0,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373869000000,3373869000000,541,,HOWARD,AVE,,,,541 HOWARD AVE,0,0,1,70,0,0,0,0,0,0,0,0,1,19,1,11,0,0,0,0,0,0,1,5,0,0,4,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3373893600000,3373893600000,431,,LOCUST,ST,,,,431 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373894500000,3373894500000,420,,GREEN,ST,,,,420 GREEN ST,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,1,117,0,0,0,0,1,0,0,0,4,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373895800000,3373895800000,500,S,DUKE,ST,,,,500 S DUKE ST,0,0,0,0,0,0,0,0,0,0,2,11.5,0,0,1,5,1,43,1,0,0,0,0,0,0,0,5,14.2,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"70,000.00",0,0.00,0,0.00,0,0.00,1,"70,000.00",,,,,,,,,,,,,,,,
3373903700000,3373903700000,429,,LOCUST,ST,,,,429 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373923900000,3373923900000,427,,LOCUST,ST,,,,427 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373930500000,3373930500000,424,E,STRAWBERRY,ST,,,,424 E STRAWBERRY ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22.5,0,0,0,0,0,0,2,34.5,4,28.5,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,000.00",1,"1,000.00",,,,,,,,,,,,,,,,
3373933100000,3373933100000,529,,WOODWARD,ST,,,,529 WOODWARD ST,0,0,3,22,1,10,1,11,5,426,5,31.2,0,0,0,0,5,17.2,3,9.666666667,0,0,1,0,0,0,24,103.6666667,,,,,,,,,,,,,,,1,"9,500.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"9,500.00",0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,12
3373934000000,3373934000000,425,,LOCUST,ST,,,,425 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,11,0,0,0,0,0,0,0,0,2,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373944200000,3373944200000,423,,LOCUST,ST,,,,423 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373946900000,3373946900000,548,,DAUPHIN,ST,,,,548 DAUPHIN ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373962700000,3373962700000,434,,NORTH,ST,,,,434 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373964400000,3373964400000,421,,LOCUST,ST,,,,421 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,29,1,294,0,0,0,0,3,111.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373973600000,3373973600000,413,,LOCUST,ST,,,,413 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373975900000,3373975900000,510,,WOODWARD,ST,,,,510 WOODWARD ST,0,0,0,0,1,303,1,35,3,33,5,78.4,2,204,4,27.5,1,0,6,19,0,0,0,0,0,0,23,63.52173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6
3373983000000,3373983000000,432,,NORTH,ST,,,,432 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3373993100000,3373993100000,430,,NORTH,ST,,,,430 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374003300000,3374003300000,428,,NORTH,ST,,,,428 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374013400000,3374013400000,426,,NORTH,ST,,,,426 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374019300000,3374019300000,426,E,STRAWBERRY,ST,,,,426 E STRAWBERRY ST,0,0,2,57.5,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,1,3,6,24.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374023500000,3374023500000,424,,NORTH,ST,,,,424 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374038000000,3374038000000,546,,DAUPHIN,ST,,,,546 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374043700000,3374043700000,422,,NORTH,ST,,,,422 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374056600000,3374056600000,418,,GREEN,ST,,,,418 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374064700000,3374064700000,527,,WOODWARD,ST,,,,527 WOODWARD ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374084000000,3374084000000,546,,LOCUST,ST,,,,546 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374107500000,3374107500000,508 1/,,WOODWARD,ST,,,,508 1/2 WOODWARD ST,0,0,1,13,5,127.4,1,15,0,0,0,0,2,29,1,23,1,14,0,0,3,165,0,0,0,0,14,89.64285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
3374124100000,3374124100000,506,S,DUKE,ST,,,,506 S DUKE ST,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374139200000,3374139200000,544,,DAUPHIN,ST,,,,544 DAUPHIN ST,0,0,0,0,0,0,0,0,1,10,0,0,1,27,0,0,1,14,2,27,0,0,0,0,0,0,5,21,,,,,,,,,,,,,,,0,0.00,1,"1,500.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"1,500.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3374168000000,3374168000000,428,E,STRAWBERRY,ST,,,,428 E STRAWBERRY ST,0,0,0,0,0,0,0,0,1,41,2,860.5,4,7.25,0,0,0,0,0,0,0,0,0,0,0,0,7,255.8571429,,,,,,,,,,,,,,,0,0.00,1,"18,125.00",0,0.00,0,0.00,0,0.00,1,800.00,2,"18,925.00",0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
3374186200000,3374186200000,525,,WOODWARD,ST,,,,525 WOODWARD ST,0,0,0,0,1,10,1,20,1,211,0,0,1,8,0,0,1,77,0,0,0,0,2,4.5,0,0,7,47.85714286,0,0.00,1,"3,744.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"3,744.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3374198600000,3374198600000,508,,WOODWARD,ST,,,,508 WOODWARD ST,0,0,0,0,0,0,4,33.25,1,45,2,26,4,57,2,40.5,5,42.6,0,0,1,63,1,46,0,0,20,43.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
3374220400000,3374220400000,542,,DAUPHIN,ST,,,,542 DAUPHIN ST,0,0,0,0,0,0,1,6,0,0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,3,6.666666667,0,0.00,0,0.00,0,0.00,0,0.00,1,"2,240.00",0,0.00,1,"2,240.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374223200000,3374223200000,508,S,DUKE,ST,,,,508 S DUKE ST,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374239600000,3374239600000,433,,GREEN,ST,,,,433 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,16,0,0,3,10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3374255800000,3374255800000,535,,HOWARD,AVE,,,,535 HOWARD AVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374279200000,3374279200000,416,,GREEN,ST,,,,416 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374279600000,3374279600000,506 1/,,WOODWARD,ST,,,,506 1/2 WOODWARD ST,0,0,1,243,4,155.25,1,13,3,63.33333333,0,0,1,35,4,30.5,1,119,1,10,1,35,0,0,0,0,17,81.64705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3374305700000,3374305700000,435,,GREEN,ST,,,,435 GREEN ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374321600000,3374321600000,540,,DAUPHIN,ST,,,,540 DAUPHIN ST,0,0,1,15,0,0,1,43,1,64,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,5,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374322500000,3374322500000,510,S,DUKE,ST,,,,510 S DUKE ST,0,0,1,24,1,61,0,0,0,0,0,0,1,103,2,16,0,0,1,0,0,0,0,0,0,0,6,36.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374356300000,3374356300000,434,E,STRAWBERRY,ST,,,,434 E STRAWBERRY ST,0,0,3,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374360700000,3374360700000,506,,WOODWARD,ST,,,,506 WOODWARD ST,0,0,0,0,1,30,2,30.5,1,12,0,0,1,42,0,0,3,17.66666667,3,11.33333333,1,29,0,0,0,0,12,21.75,,,,,,,,,,,,,,,0,0.00,1,300.00,0,0.00,0,0.00,0,0.00,0,0.00,1,300.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3374370700000,3374370700000,431,,GREEN,ST,,,,431 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,38,0,0,1,0,0,0,3,21.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374412700000,3374412700000,538,,DAUPHIN,ST,,,,538 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,938.00,0,0.00,0,0.00,1,938.00,,,,,,,,,,,,,,,,
3374436400000,3374436400000,533,,HOWARD,AVE,,,,533 HOWARD AVE,0,0,0,0,0,0,0,0,0,0,1,3,2,51.5,0,0,0,0,0,0,0,0,0,0,1,43,4,37.25,,,,,,,,,,,,,,,1,"1,800.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3374444000000,3374444000000,555,,DAUPHIN,ST,,,,555 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,1,442,0,0,0,0,0,0,2,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374449400000,3374449400000,523,,WOODWARD,ST,,,,523 WOODWARD ST,0,0,1,16,3,10,2,43.5,2,111.5,0,0,2,49.5,0,0,0,0,4,90.25,0,0,3,19.66666667,0,0,17,51.47058824,,,,,,,,,,,,,,,0,0.00,0,0.00,2,"15,143.00",0,0.00,0,0.00,0,0.00,2,"15,143.00",,,,,,,,,,,,,,,,
3374451800000,3374451800000,504,,WOODWARD,ST,,,,504 WOODWARD ST,0,0,1,11,2,12.5,1,14,3,64.66666667,5,67.6,2,6,2,15.5,6,20.33333333,3,8,2,104,2,23,1,2,30,34.23333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
3374459300000,3374459300000,544,,LOCUST,ST,,,,544 LOCUST ST,0,0,0,0,3,170.3333333,1,155,1,191,1,8,0,0,6,76.66666667,2,47,1,36,1,16,2,225.5,0,0,18,106.7777778,,,,,,,,,,,,,,,1,"3,660.00",1,500.00,0,0.00,0,0.00,0,0.00,0,0.00,2,"4,160.00",,,,,,,,,,,,,,,,
3374461500000,3374461500000,414,,GREEN,ST,,,,414 GREEN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374472100000,3374472100000,429,,GREEN,ST,,,,429 GREEN ST,0,0,2,122,2,79.5,0,0,5,72,0,0,3,15.33333333,0,0,1,36,1,216,1,15,1,0,0,0,16,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374475900000,3374475900000,423,E,STRAWBERRY,ST,,,,423 E STRAWBERRY ST,0,0,1,459,0,0,0,0,1,274,0,0,1,330,0,0,4,25,1,57,3,89.66666667,0,0,0,0,11,135.3636364,0,0.00,0,0.00,1,"30,000.00",0,0.00,0,0.00,0,0.00,1,"30,000.00",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
3374493900000,3374493900000,536,,DAUPHIN,ST,,,,536 DAUPHIN ST,0,0,0,0,0,0,1,69,2,13,0,0,1,66,0,0,2,22.5,3,7.333333333,0,0,0,0,0,0,9,25.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3374537600000,3374537600000,531,,HOWARD,AVE,,,,531 HOWARD AVE,0,0,0,0,0,0,0,0,1,278,1,119,0,0,1,34,0,0,0,0,0,0,0,0,1,62,4,123.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3374540600000,3374540600000,542,,LOCUST,ST,,,,542 LOCUST ST,0,0,0,0,1,3,0,0,0,0,3,9.333333333,2,31.5,0,0,0,0,0,0,0,0,0,0,2,11.5,8,14.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374540900000,3374540900000,512,S,DUKE,ST,,,,512 S DUKE ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374543000000,3374543000000,502 1/,,WOODWARD,ST,,,,502 1/2 WOODWARD ST,0,0,1,11,0,0,1,105,1,12,0,0,1,213,1,21,0,0,0,0,1,173,1,63,0,0,7,85.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
